ID,product,amount,interest,installment,period,adminfee,servicefee,totinterest,paymentmethod,gender,marital_status,age,Employer,jobtitle,income,DV,age_group,income_group,total_fees,amount_to_totint,income_to_install,amount_to_install,income_to_age,amount_to_totfees
11778,Study Loan,2805,23,635.51,6,545.5,42,210.59,Government Payroll,Male,Married ANC,50,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY OFFICER,22150.94,1,"(49.0, 52.0]","(17000.0, 25000.0]",587.5,13.25677017,34.80061586,4.406843569,434.3321569,4.76635514
11779,Study Loan,3000,23,674.49,6,565,42,229.99,Government Payroll,Female,Single,51,Limpopo Province Education Department,Teacher,28748.97,1,"(49.0, 52.0]","(25000.0, 30000.0]",607,12.98757522,42.56017114,4.441220447,552.8648077,4.934210526
11780,Study Loan,3300,23,734.01,6,595,42,257.05,Government Payroll,Female,Single,38,LIMPOPO PROVINCE HEALTH,NURSE ASSIST,14527.44,1,"(31.0, 41.0]","(12000.0, 17000.0]",637,12.78821934,19.76495558,4.489734834,372.4984615,5.172413793
11781,Study Loan,1140,23,309.61,6,379,42,86.67,Government Payroll,Male,Married,36,Sap,Contable,19098.94,1,"(31.0, 41.0]","(17000.0, 25000.0]",421,13.00330786,61.48849039,3.670197354,516.1875676,2.701421801
11782,Study Loan,4000,23,874.99,6,665,42,332.89,Government Payroll,Female,Single,43,,,,1,"(41.0, 44.0]",,707,11.97999341,,4.566262172,,5.649717514
11783,Study Loan,3000,23,677.17,6,565,42,246.02,Government Payroll,,,,Gauteng Department Education,cashier,4500,1,,"(0.0, 12000.0]",607,12.14476561,6.635504372,4.423669581,,4.934210526
11784,Study Loan,1983,23,476.33,6,463.3,42,159.69,Government Payroll,Male,Single,44,Sap,POLICE OFFICER,26127.23,1,"(41.0, 44.0]","(25000.0, 30000.0]",505.3,12.34053146,54.73619928,4.15435862,580.6051111,3.916650207
11785,Study Loan,1800,23,439.09,6,445,42,137.52,Government Payroll,Female,Single,27,Western Cape Education,other,24535.33,1,"(0.0, 31.0]","(17000.0, 25000.0]",487,12.99451343,55.75071008,4.090072485,876.2617857,3.68852459
11786,Study Loan,3000,23,676.75,6,565,42,243.54,Government Payroll,Female,Married,41,,,,1,"(31.0, 41.0]",,607,12.26793163,,4.426410918,,4.934210526
11787,Study Loan,3796,23,830.55,6,644.6,42,290.75,Government Payroll,Male,Single,50,Gauteng Department Education,Teacher,28639.6,1,"(49.0, 52.0]","(25000.0, 30000.0]",686.6,13.01113967,34.44122422,4.564969034,561.5607843,5.520651542
11788,Study Loan,4220,23,917.07,6,687,42,343.37,Government Payroll,Female,Married COP,38,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,Financial Clerk,17284.94,1,"(31.0, 41.0]","(17000.0, 25000.0]",729,12.2542614,18.82747503,4.596599388,443.2035897,5.780821918
11789,Study Loan,4000,23,871.8,6,665,42,313.77,Government Payroll,Female,Single,33,Sap,Constable,17630.19,1,"(31.0, 41.0]","(17000.0, 25000.0]",707,12.70769133,20.19957608,4.582951421,518.535,5.649717514
11790,Study Loan,3632,23,807.83,6,628.2,42,334.8,Government Payroll,Male,Single,40,Sap,POLICE OFFICER,21815.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",670.2,10.81596188,26.97191004,4.490436804,532.09,5.411203814
11791,Study Loan,4018,23,884.11,6,666.8,42,367.9,Government Payroll,Female,Divorced,46,Sap,colonel,40390.94,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",708.8,10.89184061,45.63380823,4.539548757,859.3817021,5.660749507
11792,Study Loan,4580,23,993.77,6,723,42,407.58,Government Payroll,Female,Single,30,Sap,Constable,20248.6,0,"(0.0, 31.0]","(17000.0, 25000.0]",765,11.20955504,20.35505695,4.604079335,653.1806452,5.979112272
11793,Study Loan,1870,23,457.51,6,452,42,171.01,Government Payroll,Male,Single,42,Sap,Provisional Admin Clerk,17521.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",494,10.87146096,38.21386666,4.078427951,407.4753488,3.777777778
11794,Study Loan,1500,23,380.14,6,415,42,113.79,Government Payroll,Female,Married COP,49,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,29384.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",457,13.06734036,77.0955292,3.935561736,587.6838,3.27510917
11795,Study Loan,3800,23,841.77,6,645,42,353.66,Government Payroll,Male,Single,49,Department Labour,Senior Administration Officer,29477.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",687,10.71448711,34.97655351,4.508940755,589.5438,5.523255814
11796,Study Loan,4617,23,994.5,6,726.7,42,371.3,Government Payroll,Male,Married ANC,32,Eastern Cape Department Health,NURSE,26094.91,0,"(31.0, 41.0]","(25000.0, 30000.0]",768.7,12.40128928,26.21286791,4.637870417,790.7548485,5.998440951
11797,Study Loan,2300,23,541.71,6,495,42,203.25,Government Payroll,Male,Married ANC,44,Department Higher Education & Training,LECTURER,41619.94,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",537,11.26070991,76.68909731,4.237990824,924.8875556,4.275092937
11798,Study Loan,2135,23,509.3,6,478.5,42,190.27,Government Payroll,Male,Single,37,Limpopo Province Education Department,EDUCATOR,26477.19,0,"(31.0, 41.0]","(25000.0, 30000.0]",520.5,11.1622314,51.88553792,4.183813443,696.7681579,4.093959732
11799,Study Loan,1500,23,383.3,6,415,42,132.76,Government Payroll,Female,Single,46,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,OFFICER,22150.94,0,"(44.0, 49.0]","(17000.0, 25000.0]",457,11.21411483,57.63970856,3.903200625,471.2965957,3.27510917
11800,Study Loan,1900,23,461.23,6,455,42,160.35,Government Payroll,Female,Married,53,Sap,CAPTAIN,40104.27,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",497,11.77564301,86.76258573,4.110507756,742.6716667,3.815261044
11801,Study Loan,4021,23,882.45,6,667.1,42,354.64,Government Payroll,Male,Married ANC,55,Limpopo Province Education Department,EDUCATOR,31397.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",709.1,11.30637724,35.54014375,4.551474334,560.6775,5.662582735
11802,Study Loan,1385,23,361.11,6,403.5,42,126.12,Government Payroll,Female,Married COP,39,NATIONAL DEPARTMENT OF HOME AFFAIRS,DEPUTY DIRECTOR,60708.42,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",445.5,10.89521712,167.6518737,3.824804617,1517.7105,3.101903695
11803,Study Loan,4297,23,931.51,6,694.7,42,345.31,Government Payroll,Female,Married ANC,47,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,22414.25,0,"(44.0, 49.0]","(17000.0, 25000.0]",736.7,12.40795819,24.03647146,4.60799348,466.9635417,5.824861055
11804,Study Loan,3599.91,23,794.35,6,624.99,42,289.16,Government Payroll,Female,Single,30,North West Health,other,12106.75,0,"(0.0, 31.0]","(12000.0, 17000.0]",666.99,12.40663772,15.22191488,4.526196014,390.5403226,5.389167503
11805,Study Loan,1557,23,393.67,6,420.7,42,132.32,Government Payroll,Male,Single,41,Department Higher Education & Training,LECTURER,23750.47,0,"(31.0, 41.0]","(17000.0, 25000.0]",462.7,11.67866787,60.17804748,3.945068032,565.487381,3.357774423
11806,Study Loan,1750,23,430.53,6,440,42,141.21,Government Payroll,Female,Married COP,41,Sap,Chief Accountant,22439.75,0,"(31.0, 41.0]","(17000.0, 25000.0]",482,12.30574502,52.00044029,4.055337983,534.2797619,3.623188406
11807,Study Loan,3800,23,839.53,6,645,42,340.19,Government Payroll,Female,Single,30,Limpopo Sport Arts & Culture,Librarian,29398.83,0,"(0.0, 31.0]","(25000.0, 30000.0]",687,11.13748938,34.97653861,4.520957015,948.3493548,5.523255814
11808,Study Loan,2116.5,23,503.6,6,476.65,42,176.47,Government Payroll,Male,Divorced,42,Eastern Cape Education Department,Teacher,8258,0,"(41.0, 44.0]","(0.0, 12000.0]",518.65,11.92595932,16.36543797,4.194411415,192.0465116,4.072933705
11809,Study Loan,2289.49,23,539.6,6,493.95,42,202.16,Government Payroll,Male,Married ANC,49,STATISTICS SOUTH AFRICA,IT TECHNICIAN,33787.44,0,"(44.0, 49.0]","(30000.0, 35000.0]",535.95,11.26939358,62.49988901,4.23509064,675.7488,4.263879318
11810,Study Loan,800,23,213.45,6,165,42,63.38,Government Payroll,Male,Single,40,MPUMALANGA SOCIAL DEVELOPMENT,telecom operator,14894.19,0,"(31.0, 41.0]","(12000.0, 17000.0]",207,12.42621932,69.45297272,3.730473304,363.2729268,3.846153846
11811,Study Loan,1100,23,303.27,6,375,42,92.65,Government Payroll,Male,Married,48,MPUMALANGA DEPARTMENT OF HUMAN SETTLEMENTS,Monitoring and information,59291.21,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",417,11.74586225,194.8638052,3.615210175,1210.024694,2.631578947
11812,Study Loan,1500,23,384.49,6,415,42,139.89,Government Payroll,Male,Married ANC,53,Limpopo Province Education Department,Deputy principal,43261.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",457,10.64660373,112.2258424,3.891151521,801.147037,3.27510917
11813,Study Loan,3600,23,760.75,6,425,42,287.54,Government Payroll,Male,Married ANC,53,Limpopo Province Education Department,EDUCATOR,23882.94,0,"(52.0, 100.0]","(17000.0, 25000.0]",467,12.47660636,31.35272727,4.725959961,442.2766667,7.692307692
11814,Study Loan,1525,23,388.47,6,417.5,42,136.34,Government Payroll,Male,Married,44,LIMPOPO PROVINCE HEALTH,NURSE,29129.19,0,"(41.0, 44.0]","(25000.0, 30000.0]",459.5,11.10382991,74.791871,3.91557758,647.3153333,3.311617807
11815,Study Loan,1854.35,23,419.53,6,250.44,42,160.36,Government Payroll,Female,Divorced,46,NORTH WEST ECONOMY AND ENTERPRISE DEVELOPMENT,DEPUTY DIRECTOR,78377.66,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",292.44,11.49200545,186.3782845,4.40955461,1667.609787,6.319349782
11816,Study Loan,5628.34,23,1157.73,6,627.83,42,438.17,Government Payroll,Female,Single,37,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,19101.49,0,"(31.0, 41.0]","(17000.0, 25000.0]",669.83,12.81585719,16.48484979,4.857335186,502.6707895,8.39011374
11817,Study Loan,5580,23,1162.52,6,623,42,520.09,Government Payroll,Male,Single,34,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,24793.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",665,10.70832294,21.3089934,4.795792079,708.384,8.378378378
11818,Study Loan,2240,23,529.27,6,489,42,194.57,Government Payroll,Female,Married,50,EASTERN CAPE SOCIAL DEVELOPMENT SPECIAL PROGRAMMES,PERSONNEL,26360.94,0,"(49.0, 52.0]","(25000.0, 30000.0]",531,11.45369944,49.71229751,4.224263111,516.8811765,4.210526316
11819,Study Loan,3740.8,23,828.15,6,639.08,42,337.04,Government Payroll,Female,Married,57,Limpopo Province Education Department,EDUCATOR,46725.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",681.08,11.06614602,56.35402521,4.511608274,805.6196552,5.484400657
11820,Study Loan,2336,23,516.35,6,298.6,42,211.46,Government Payroll,Male,Single,40,Department Social Development,Messenger,11083.19,0,"(31.0, 41.0]","(0.0, 12000.0]",340.6,10.99501083,21.42300184,4.51531845,270.3217073,6.838407494
11821,Study Loan,2695,23,618.69,6,534.5,42,230.66,Government Payroll,Female,Single,31,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,20001.69,0,"(0.0, 31.0]","(17000.0, 25000.0]",576.5,11.6334283,32.27692879,4.348948668,625.0528125,4.666666667
11822,Study Loan,940,23,270.34,6,359,42,71.07,Government Payroll,Female,Single,57,LIMPOPO PROVINCE HEALTH,NURSE,38479.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",401,13.04287498,141.8144763,3.464288347,663.4472414,2.338308458
11823,Study Loan,4545,23,950.47,6,519.5,42,386.37,Government Payroll,Female,Single,46,Limpopo Province Education Department,Teacher,26979.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",561.5,11.73296848,28.35605957,4.776819027,574.0412766,8.08
11824,Study Loan,4400,23,954.27,6,705,42,368.67,Government Payroll,Male,Single,31,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,23336.5,0,"(0.0, 31.0]","(17000.0, 25000.0]",747,11.90250764,24.42921896,4.606027615,729.265625,5.882352941
11825,Study Loan,1055,23,295.13,6,370.5,42,93.33,Government Payroll,Female,Single,45,Eastern Cape Education Department,Teacher,10000,0,"(44.0, 49.0]","(0.0, 12000.0]",412.5,11.18414078,33.76895282,3.562624523,217.3913043,2.551390568
11826,Study Loan,1700,23,420.54,6,435,42,136.22,Government Payroll,Male,Single,38,Sap,admin,21415.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",477,12.3888646,50.80345875,4.032831997,549.1202564,3.556485356
11827,Study Loan,1550,23,359.3,6,220,42,133.78,Government Payroll,Male,Single,57,Limpopo Province Education Department,Teacher,32306.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",262,11.50022258,89.66538995,4.30197058,557.0075862,5.893536122
11828,Study Loan,2502,23,582.27,6,515.2,42,224.43,Government Payroll,Female,Married,50,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,34819.1,0,"(49.0, 52.0]","(30000.0, 35000.0]",557.2,11.09878898,59.69636703,4.289608586,682.727451,4.482264421
11829,Study Loan,2300,23,541.95,6,495,42,204.71,Government Payroll,Female,Single,38,KZN PROVINCIAL GOVERNMENT OF EDUCATION,other,28304.94,0,"(31.0, 41.0]","(25000.0, 30000.0]",537,11.18078849,52.13176167,4.236117506,725.7676923,4.275092937
11830,Study Loan,4670,23,1011.79,6,732,42,416.75,Government Payroll,Male,Single,42,SA Social Security Agency,Specialist,47596.69,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",774,11.17893477,46.99561607,4.61102499,1106.899767,6.025806452
11831,Study Loan,4400,23,952.02,6,705,42,355.14,Government Payroll,Female,Single,38,Eastern Cape Department Health,HUMAN RESOURCE CLERK,16593.69,0,"(31.0, 41.0]","(12000.0, 17000.0]",747,12.35469198,17.41169126,4.616902059,425.4792308,5.882352941
11832,Study Loan,2659,23,610.89,6,530.9,42,223.47,Government Payroll,Male,Married,37,RURAL DEVELOPMENT AND LAND REFORM,ADMINISTRAT & RELATED,41151.92,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",572.9,11.84568094,67.25378745,4.345552305,1082.945263,4.633211361
11833,Study Loan,4500,23,968.05,6,715,42,341.27,Government Payroll,Male,Widowed,56,Limpopo Province Education Department,Teacher,26228.69,0,"(52.0, 100.0]","(25000.0, 30000.0]",757,13.14751512,27.06639492,4.643723234,460.1524561,5.936675462
11834,Study Loan,1550,23,389.67,6,420,42,116.05,Government Payroll,Male,Married,52,Western Cape Health,HR OFFICER,29477.19,0,"(49.0, 52.0]","(25000.0, 30000.0]",462,13.24220419,75.45291422,3.967542939,556.1733962,3.347732181
11835,Study Loan,3105,23,661.73,6,375.5,42,237.85,Government Payroll,Female,Single,37,KZN PROVINCIAL GOVERNMENT OF SOCIAL DEVELOPMENT,Teacher,24913.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",417.5,12.99979066,37.59176437,4.685165905,655.6102632,7.419354839
11836,Study Loan,1719,23,393.67,6,236.9,42,154.14,Government Payroll,Female,Single,31,Sap,Constable,18350.69,0,"(0.0, 31.0]","(17000.0, 25000.0]",278.9,11.08031455,46.49628804,4.355537538,573.4590625,6.1414791
11837,Study Loan,1517,23,386.99,6,416.7,42,136.21,Government Payroll,Male,Single,50,Gauteng Department Education,Teacher,30721.94,0,"(49.0, 52.0]","(30000.0, 35000.0]",458.7,11.05604548,79.18229851,3.909894585,602.3909804,3.299978247
11838,Study Loan,2930,23,662.87,6,558,42,237.21,Government Payroll,Female,Married,39,Sap,administrator,16018.97,0,"(31.0, 41.0]","(12000.0, 17000.0]",600,12.30007137,24.129679,4.413514694,400.47425,4.875207987
11839,Study Loan,1345,23,316.45,6,199.5,42,102.25,Government Payroll,Female,Single,54,Limpopo Province Education Department,Teacher,18637.21,0,"(52.0, 100.0]","(17000.0, 25000.0]",241.5,13.02663438,58.70911955,4.236887699,338.8583636,5.546391753
11840,Study Loan,2366,23,516.51,6,301.6,42,179.51,Government Payroll,Male,Single,42,Sap,OFFICER,21462.1,0,"(41.0, 44.0]","(17000.0, 25000.0]",343.6,13.10730707,41.47185562,4.571892331,499.1186047,6.865931515
11841,Study Loan,2205,23,484.97,6,285.5,42,167.37,Government Payroll,Male,Single,37,Sap,Constable,18350.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",327.5,13.09615727,37.76095232,4.537317118,482.9128947,6.712328767
11842,Study Loan,3025,23,685.05,6,567.5,42,265.76,Government Payroll,Male,Single,37,Limpopo Province Education Department,EDUCATOR,26477.19,0,"(31.0, 41.0]","(25000.0, 30000.0]",609.5,11.33978108,38.59367393,4.409299614,696.7681579,4.954954955
11843,Study Loan,1812,23,443.75,6,446.2,42,152.28,Government Payroll,Female,Single,53,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,26793.85,0,"(52.0, 100.0]","(25000.0, 30000.0]",488.2,11.82150313,60.24474424,4.074198988,496.1824074,3.704006541
11844,Study Loan,1470,23,341.05,6,212,42,112.35,Government Payroll,Female,Married ANC,36,Sap,Constable,19104.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",254,12.96868108,55.85203918,4.297617307,516.3294595,5.764705882
11845,Study Loan,4361.8,23,918.87,6,501.18,42,398.19,Government Payroll,Female,Single,38,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,17644.25,0,"(31.0, 41.0]","(17000.0, 25000.0]",543.18,10.92662642,19.181243,4.741756987,452.4166667,8.015362564
11846,Study Loan,1500,23,384.11,6,415,42,137.67,Government Payroll,Female,Married,36,Deeds Registration Trading Account,CLERK,22559.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",457,10.81704767,58.57921113,3.894991042,609.7145946,3.27510917
11847,Study Loan,1671,23,417.05,6,432.1,42,147.4,Government Payroll,Female,Divorced,50,GAUTENG DEPARTMENT OF HEALTH,NURSE,31637.1,0,"(49.0, 52.0]","(30000.0, 35000.0]",474.1,11.26010782,75.67778974,3.99712953,620.3352941,3.517154283
11848,Study Loan,4670,23,1011.55,6,732,42,415.25,Government Payroll,Male,Married ANC,46,Sap,Lieutenant,40732.35,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",774,11.21921922,40.22749494,4.61211792,866.6457447,6.025806452
11849,Study Loan,4400,23,954.66,6,705,42,370.98,Government Payroll,Female,Single,48,Eastern Cape Education Department,Teacher,28545.75,0,"(44.0, 49.0]","(25000.0, 30000.0]",747,11.82859294,29.87019442,4.604147919,582.5663265,5.882352941
11850,Study Loan,1130,23,309.05,6,378,42,94.33,Government Payroll,Male,Single,50,LIMPOPO PROVINCE HEALTH,ASSISTANT DIRECTOR,38423.69,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",420,11.85356131,123.9273988,3.644573456,753.4056863,2.684085511
11851,Study Loan,1500,23,384.21,6,415,42,138.3,Government Payroll,Female,Single,37,Sap,REGISTRY CLERK CHIEF,23896.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",457,10.76812635,62.03548714,3.893979907,628.8602632,3.27510917
11852,Study Loan,1890,23,459.37,6,454,42,160.18,Government Payroll,Male,Married,46,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,Correctional Officer,26623,0,"(44.0, 49.0]","(25000.0, 30000.0]",496,11.7260206,57.82957187,4.105393488,566.4468085,3.802816901
11853,Study Loan,1500,23,382.97,6,415,42,130.87,Government Payroll,Male,Married ANC,55,Limpopo Province Education Department,EDUCATOR,31397.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",457,11.37483886,81.77185718,3.9065552,560.6775,3.27510917
11854,Study Loan,2750,23,629.95,6,540,42,237.42,Government Payroll,Male,Married,53,GAUTENG DEPARTMENT OF HEALTH,WARD CLERK,17049.94,0,"(52.0, 100.0]","(17000.0, 25000.0]",582,11.53426726,27.02264839,4.358507013,315.7396296,4.716981132
11855,Study Loan,4290,23,935.5,6,694,42,376.97,Government Payroll,Female,Single,55,Eastern Cape Education Department,administrator,21747.37,0,"(52.0, 100.0]","(17000.0, 25000.0]",736,11.35010715,23.22196476,4.580886279,388.3458929,5.820895522
11856,Study Loan,2930,23,633.85,6,358,42,263.07,Government Payroll,Male,Married,51,NORTH WEST COMMUNITY SAFETY AND TRANSPORT MANAGEMENT,ASSISTANT DIRECTOR,40626.94,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",400,11.09554285,63.99454989,4.615263448,781.2873077,7.306733167
11857,Study Loan,1890,23,457.93,6,454,42,151.53,Government Payroll,Male,Single,37,Sap,other,16593.69,0,"(31.0, 41.0]","(12000.0, 17000.0]",496,12.39100505,36.15734426,4.118275118,436.6760526,3.802816901
11858,Study Loan,1147,23,277.56,6,179.7,42,86.71,Government Payroll,Male,Married,46,Sap,SERGEANT,24658.75,0,"(44.0, 49.0]","(17000.0, 25000.0]",221.7,13.07718618,88.52222142,4.117604825,524.6542553,5.150426583
11859,Study Loan,2180,23,515.07,6,483,42,175.38,Government Payroll,Male,Single,46,NATIONAL DEPARTMENT OF HOME AFFAIRS,ADMIN CLERK,20123.6,0,"(44.0, 49.0]","(17000.0, 25000.0]",525,12.35967797,38.99393493,4.224233147,428.1617021,4.144486692
11860,Study Loan,4520,23,977.53,6,717,42,376.14,Government Payroll,Male,Single,33,GAUTENG DEPARTMENT OF HEALTH,Porter,11193.63,0,"(31.0, 41.0]","(0.0, 12000.0]",759,11.98493928,11.43923027,4.619173658,329.2244118,5.947368421
11861,Study Loan,1573,23,361.24,6,222.3,42,120.12,Government Payroll,Male,Married,43,EASTERN CAPE RURAL DEVELOPMENT AND AGRARIAN REFORM,Technician,30185.25,0,"(41.0, 44.0]","(30000.0, 35000.0]",264.3,12.98712021,83.32942248,4.342424912,686.0284091,5.929136826
11862,Study Loan,4436,23,931.61,6,508.6,42,393.02,Government Payroll,Male,Married ANC,39,LIMPOPO PROVINCE HEALTH,REGISTRY CLERK,21929.6,0,"(31.0, 41.0]","(17000.0, 25000.0]",550.6,11.25831176,23.51422352,4.756543464,548.24,8.042059463
11863,Study Loan,2290,23,541.41,6,494,42,212.41,Government Payroll,Female,Widowed,48,Sap,CAPTAIN,34664.69,0,"(44.0, 49.0]","(30000.0, 35000.0]",536,10.73051872,63.90864844,4.221898564,707.4426531,4.26443203
11864,Study Loan,5000,23,1043.77,6,565,42,445.61,Government Payroll,Female,Married,56,Limpopo Province Education Department,ADMIN OFFICER SENIOR,32094.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",607,11.19545017,30.7196225,4.785742316,563.0691228,8.223684211
11865,Study Loan,1500,23,382.19,6,415,42,126.12,Government Payroll,Female,Married,52,LIMPOPO PROVINCE HEALTH,NURSE,44292.32,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",457,11.79987413,115.5884026,3.914507164,835.7041509,3.27510917
11866,Study Loan,1573,23,398.69,6,422.3,42,144.8,Government Payroll,Male,Single,47,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,34158.35,0,"(44.0, 49.0]","(30000.0, 35000.0]",464.3,10.78875171,85.46210813,3.935550051,711.6322917,3.380614657
11867,Study Loan,3645,23,810.15,6,629.5,42,334.36,Government Payroll,Male,Single,52,Sap,other,22727.44,0,"(49.0, 52.0]","(17000.0, 25000.0]",671.5,10.86891698,28.01878814,4.493620169,428.8196226,5.420074349
11868,Study Loan,1391,23,360.51,6,404.1,42,115.92,Government Payroll,Male,Divorced,44,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,Correctional Officer,22150.94,0,"(41.0, 44.0]","(17000.0, 25000.0]",446.1,11.89702361,61.2733811,3.847749716,492.2431111,3.111160814
11869,Study Loan,2267,23,534.95,6,491.7,42,198.96,Government Payroll,Male,Single,39,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,30519.19,0,"(31.0, 41.0]","(30000.0, 35000.0]",533.7,11.33726745,56.94409926,4.22987219,762.97975,4.239760613
11870,Study Loan,1743,23,430.82,6,439.3,42,150.58,Government Payroll,Female,Single,33,GAUTENG DEPARTMENT OF HEALTH,Dental Assistant,14459.25,0,"(31.0, 41.0]","(12000.0, 17000.0]",481.3,11.49887848,33.48443796,4.036404057,425.2720588,3.613933237
11871,Study Loan,3734,23,819.67,6,638.4,42,293.62,Government Payroll,Female,Widowed,54,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,37228.6,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",680.4,12.67395289,45.36366627,4.549940902,676.8836364,5.479894335
11872,Study Loan,4000,23,884.07,6,665,42,387.4,Government Payroll,Female,Married,44,SA Social Security Agency,ADMIN CLERK,18449.35,0,"(41.0, 44.0]","(17000.0, 25000.0]",707,10.29866117,20.8450744,4.519416543,409.9855556,5.649717514
11873,Study Loan,4000,23,874.57,6,665,42,330.37,Government Payroll,Female,Married,49,Gauteng Department Education,Teacher,29107.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",707,12.07109877,33.24456069,4.568452551,582.1588,5.649717514
11874,Study Loan,1147,23,277.69,6,179.7,42,87.43,Government Payroll,Female,Married ANC,34,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,ADMIN CLERK,15828,0,"(31.0, 41.0]","(12000.0, 17000.0]",221.7,12.9707113,56.79428756,4.115684093,452.2285714,5.150426583
11875,Study Loan,700,23,223.87,6,335,42,56.21,Government Payroll,Male,Widowed,47,Department Labour,Client Services,20182.19,0,"(44.0, 49.0]","(17000.0, 25000.0]",377,12.23562314,89.75047805,3.112909681,420.4622917,1.851851852
11876,Study Loan,2368,23,556.39,6,501.8,42,216.51,Government Payroll,Female,Single,37,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,HR OFFICER,27856.19,0,"(31.0, 41.0]","(25000.0, 30000.0]",543.8,10.88685578,49.97612085,4.248371876,733.0576316,4.346549192
11877,Study Loan,2189.65,23,520.72,6,483.97,42,198.7,Government Payroll,Male,Single,34,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,25802.85,0,"(31.0, 41.0]","(25000.0, 30000.0]",525.97,10.96469705,49.45727593,4.196983056,737.2242857,4.155170124
11878,Study Loan,2925,23,661.93,6,557.5,42,237.05,Government Payroll,Female,Married,44,LIMPOPO CO-OPERATIVE GOVERNANCE HUMAN SETTLEMENT,COMMUNITY DEVELOPMENT,21931.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",599.5,12.28733459,33.08258791,4.412230552,487.3653333,4.870940883
11879,Study Loan,3195,23,716.15,6,584.5,42,265.38,Government Payroll,Female,Single,34,GAUTENG DEPARTMENT OF HEALTH,Secretary,16535.1,0,"(31.0, 41.0]","(12000.0, 17000.0]",626.5,11.9941437,23.0566827,4.455134909,472.4314286,5.091633466
11880,Study Loan,4220,23,920.27,6,687,42,362.6,Government Payroll,Male,Married COP,46,Limpopo Province Education Department,EDUCATOR,25927.11,0,"(44.0, 49.0]","(25000.0, 30000.0]",729,11.60616062,28.14279202,4.580633256,551.6406383,5.780821918
11881,Study Loan,3495,23,777.26,6,614.5,42,302.09,Government Payroll,Male,Single,39,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,26541.6,0,"(31.0, 41.0]","(25000.0, 30000.0]",656.5,11.53122835,34.10376995,4.490787141,663.54,5.315589354
